burn,skin,r,g,b
0,1,54,11,4
0,1,66,23,17
0,1,95,50,47
0,1,93,48,45
0,1,81,38,32
0,1,56,13,4
0,1,54,12,0
0,1,60,18,2
0,1,73,33,7
0,1,78,40,4
0,1,81,43,4
0,1,78,43,1
0,1,85,51,6
0,1,93,61,20
0,1,108,75,32
0,1,104,70,33
0,1,97,64,29
0,1,89,58,29
0,1,96,66,40
0,1,84,59,37
0,0,65,46,29
0,0,91,75,60
0,0,128,114,103
0,0,171,161,149
0,1,203,196,188
0,1,217,212,206
0,0,217,216,212
0,0,209,209,209
0,0,201,206,209
0,0,202,207,211
0,0,203,210,216
0,0,202,213,219
0,0,201,211,220
0,0,201,211,221
0,0,201,211,221
0,0,200,210,222
0,0,200,210,222
0,0,202,210,223
0,0,200,208,219
0,0,200,208,219
0,0,200,209,218
0,0,201,208,218
0,0,200,206,218
0,0,201,207,219
0,0,201,210,219
0,0,201,209,222
0,0,202,210,223
0,0,202,210,223
0,0,202,210,223
0,0,201,209,222
0,0,197,205,218
0,0,196,204,217
0,0,193,201,214
0,0,190,198,211
0,0,188,196,209
0,0,192,200,213
0,0,194,202,215
0,0,192,200,213
0,0,190,198,211
0,0,187,195,208
0,0,184,192,205
0,0,182,190,203
0,0,183,191,204
0,0,184,192,205
0,0,185,193,206
0,0,186,194,207
0,0,187,195,208
0,0,186,194,207
0,0,187,195,208
0,0,187,195,208
0,0,188,196,209
0,0,187,195,208
0,0,185,193,206
0,0,181,189,202
0,0,178,186,199
0,0,177,185,198
0,0,178,186,199
0,0,179,187,200
0,0,181,189,202
0,0,179,187,200
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,185,198
0,0,177,187,199
0,0,176,186,198
0,0,174,184,196
0,0,171,181,193
0,0,168,178,190
0,0,166,176,188
0,0,165,175,187
0,0,165,175,187
0,0,166,176,188
0,0,168,178,190
0,0,169,179,191
0,0,170,180,192
0,0,191,157,111
0,1,190,156,110
0,1,191,155,107
0,1,191,155,107
0,1,190,152,103
0,1,190,150,101
0,1,188,148,99
0,1,188,146,96
0,1,186,144,94
0,1,185,142,91
0,1,184,141,90
0,1,183,140,89
0,1,181,137,88
0,1,177,133,84
0,1,174,130,83
0,1,177,134,89
0,1,174,133,87
0,1,173,132,88
0,1,177,136,92
0,1,166,127,84
0,1,157,120,78
0,1,148,113,71
0,1,179,144,104
0,1,199,166,125
0,1,207,175,136
0,1,206,174,133
0,1,201,172,130
0,1,198,169,127
0,1,198,166,125
0,1,198,166,125
0,1,198,167,123
0,1,198,167,123
0,1,199,166,123
0,1,199,166,121
0,1,204,171,126
0,1,206,174,127
0,1,206,174,127
0,1,205,173,126
0,1,204,172,123
0,1,203,171,122
0,1,206,170,122
0,1,202,169,118
0,1,202,169,116
0,1,199,166,113
0,1,198,165,112
0,1,201,165,113
0,1,199,163,111
0,1,200,167,114
0,1,201,169,118
0,1,190,160,108
0,1,188,156,105
0,1,187,155,104
0,1,190,157,106
0,1,191,157,109
0,1,189,155,107
0,1,189,152,107
0,1,189,152,107
0,1,190,151,110
0,1,191,154,109
0,1,190,153,109
0,1,185,148,106
0,1,170,135,93
0,1,156,121,79
0,1,157,122,84
0,1,190,158,117
0,1,203,174,132
0,1,208,179,139
0,1,193,163,125
0,1,201,173,133
0,1,207,182,141
0,1,202,177,137
0,1,201,177,133
0,1,203,176,131
0,1,203,176,129
0,1,202,176,127
0,1,201,175,126
0,1,200,174,125
0,1,200,174,125
0,1,198,172,123
0,1,198,170,122
0,1,198,170,122
0,1,198,170,120
0,1,200,170,120
0,1,197,167,117
0,1,195,165,115
0,1,194,164,112
0,1,192,162,110
0,1,190,160,108
0,1,187,157,105
0,1,184,152,101
0,1,182,149,98
0,1,179,147,96
0,1,177,146,92
0,1,175,144,90
0,1,173,142,87
0,1,175,144,89
0,1,174,139,83
0,1,165,128,73
0,1,168,128,76
0,1,167,124,73
0,1,165,117,68
0,1,164,113,66
0,1,157,105,58
0,1,145,92,48
0,1,124,73,28
0,1,131,82,39
0,1,155,110,68
0,1,175,134,90
0,1,188,151,107
0,1,196,163,118
0,1,200,171,127
0,1,201,177,133
0,1,201,176,135
0,1,202,177,136
0,1,209,180,140
0,1,209,181,142
0,1,210,180,142
0,1,209,179,141
0,1,210,180,142
0,1,211,184,141
0,1,209,184,143
0,1,208,184,140
0,1,208,181,138
0,1,206,177,133
0,1,203,175,128
0,1,202,171,124
0,1,197,165,116
0,1,194,161,110
0,1,191,155,103
0,1,188,151,98
0,1,184,147,94
0,1,180,141,86
0,1,175,136,81
0,1,169,130,75
0,1,160,123,68
0,1,155,118,63
0,1,150,113,60
0,1,146,109,56
0,1,142,105,52
0,1,136,101,47
0,1,131,95,43
0,1,127,89,42
0,1,124,85,44
0,1,124,83,53
0,1,115,70,49
0,1,97,50,34
0,1,70,24,9
0,1,75,29,16
0,1,94,47,37
0,1,127,78,71
0,1,119,72,62
0,1,102,55,45
0,1,78,30,16
0,1,74,32,10
0,1,78,36,11
0,1,85,44,12
0,1,89,49,13
0,1,97,58,17
0,1,109,70,27
0,1,116,78,33
0,1,117,80,35
0,1,114,77,33
0,1,113,78,36
0,1,113,78,38
0,1,113,78,40
0,1,102,67,35
0,1,97,68,36
0,1,94,67,46
0,1,75,53,32
0,1,79,60,43
0,0,100,84,69
0,0,156,142,129
0,0,195,185,175
0,1,221,214,206
0,0,210,207,202
0,1,204,204,202
0,0,200,204,207
0,0,203,211,214
0,0,203,212,219
0,0,201,210,219
0,0,200,210,220
0,0,200,210,220
0,0,198,208,220
0,0,199,209,221
0,0,199,209,221
0,0,200,208,221
0,0,200,208,221
0,0,200,206,218
0,0,200,206,218
0,0,200,206,218
0,0,201,209,222
0,0,202,210,221
0,0,202,210,223
0,0,202,210,223
0,0,203,211,224
0,0,202,210,223
0,0,201,209,222
0,0,199,207,220
0,0,197,205,218
0,0,195,203,216
0,0,193,201,214
0,0,192,200,213
0,0,192,200,213
0,0,192,200,213
0,0,191,199,212
0,0,189,197,210
0,0,187,195,208
0,0,185,193,206
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,185,193,206
0,0,187,195,208
0,0,187,195,208
0,0,187,195,208
0,0,187,195,208
0,0,188,196,209
0,0,188,196,209
0,0,187,195,208
0,0,183,191,204
0,0,182,190,203
0,0,180,188,201
0,0,178,186,199
0,0,179,187,200
0,0,180,188,201
0,0,181,189,202
0,0,177,185,198
0,0,175,183,196
0,0,175,183,196
0,0,175,183,196
0,0,175,183,196
0,0,175,183,196
0,0,175,183,196
0,0,175,183,196
0,0,176,184,197
0,0,177,185,198
0,0,176,184,197
0,0,176,184,197
0,0,174,184,196
0,0,173,183,195
0,0,172,182,194
0,0,170,180,192
0,0,168,178,190
0,0,166,176,188
0,0,166,176,188
0,0,167,177,189
0,0,169,179,191
0,0,169,179,191
0,0,170,180,192
0,0,171,181,193
0,0,186,152,106
0,1,187,153,107
0,1,189,153,105
0,1,191,153,106
0,1,191,153,104
0,1,192,152,103
0,1,191,151,102
0,1,190,148,98
0,1,189,147,97
0,1,186,142,93
0,1,186,143,92
0,1,184,140,91
0,1,188,144,95
0,1,177,135,85
0,1,175,131,84
0,1,183,140,95
0,1,179,136,91
0,1,177,136,92
0,1,175,134,90
0,1,170,131,88
0,1,162,125,83
0,1,146,111,69
0,1,163,130,89
0,1,184,151,110
0,1,204,172,133
0,1,206,174,135
0,1,200,171,131
0,1,199,167,128
0,1,200,168,127
0,1,203,171,130
0,1,204,173,129
0,1,198,167,123
0,1,196,163,118
0,1,194,161,116
0,1,204,171,126
0,1,207,175,128
0,1,207,175,128
0,1,207,175,126
0,1,206,174,125
0,1,205,172,121
0,1,204,171,118
0,1,202,169,118
0,1,200,167,114
0,1,199,166,112
0,1,198,165,111
0,1,197,165,108
0,1,197,164,110
0,1,194,158,106
0,1,186,155,101
0,1,190,159,105
0,1,190,158,107
0,1,186,153,102
0,1,186,150,100
0,1,187,153,105
0,1,192,156,108
0,1,190,154,104
0,1,188,150,105
0,1,187,149,104
0,1,190,151,108
0,1,190,153,109
0,1,184,147,103
0,1,170,135,93
0,1,158,123,83
0,1,153,120,79
0,1,176,143,102
0,1,194,162,123
0,1,205,176,136
0,1,203,173,135
0,1,207,179,140
0,1,208,183,143
0,1,207,182,141
0,1,203,179,135
0,1,202,175,130
0,1,201,174,127
0,1,202,174,127
0,1,202,174,126
0,1,201,173,125
0,1,201,173,125
0,1,200,172,124
0,1,200,172,124
0,1,199,171,123
0,1,201,171,121
0,1,202,172,122
0,1,198,168,118
0,1,196,166,116
0,1,196,164,115
0,1,193,161,112
0,1,190,158,107
0,1,188,156,105
0,1,185,152,101
0,1,182,149,98
0,1,179,146,95
0,1,176,143,90
0,1,174,141,88
0,1,173,140,86
0,1,173,140,86
0,1,172,137,83
0,1,167,130,75
0,1,167,126,74
0,1,170,124,74
0,1,172,124,76
0,1,167,117,68
0,1,158,106,59
0,1,147,93,46
0,1,124,71,27
0,1,128,79,36
0,1,155,108,64
0,1,170,129,85
0,1,185,146,103
0,1,196,163,118
0,1,200,171,127
0,1,201,174,131
0,1,200,175,134
0,1,206,178,138
0,1,208,180,140
0,1,210,180,144
0,1,213,181,142
0,1,216,184,146
0,1,216,186,148
0,1,205,180,139
0,1,203,178,137
0,1,204,179,138
0,1,207,180,137
0,1,208,181,136
0,1,210,182,135
0,1,208,180,132
0,1,206,174,125
0,1,201,168,117
0,1,193,157,105
0,1,186,149,96
0,1,179,142,89
0,1,176,137,82
0,1,170,131,76
0,1,165,124,70
0,1,157,118,63
0,1,152,111,57
0,1,147,106,54
0,1,144,103,49
0,1,141,101,49
0,1,134,99,45
0,1,132,95,43
0,1,130,89,43
0,1,126,83,41
0,1,119,74,43
0,1,111,64,38
0,1,94,46,24
0,1,69,21,1
0,1,80,33,15
0,1,98,51,33
0,1,119,72,56
0,1,99,52,34
0,1,78,36,14
0,1,67,22,1
0,1,81,39,14
0,1,96,55,23
0,1,107,68,29
0,1,114,77,35
0,1,123,84,43
0,1,131,93,48
0,1,134,96,51
0,1,134,96,49
0,1,131,93,46
0,1,126,88,43
0,1,122,85,40
0,1,119,82,38
0,1,120,82,43
0,1,113,79,42
0,1,105,74,43
0,1,95,65,39
0,1,86,60,37
0,1,81,59,36
0,1,90,69,50
0,0,135,119,103
0,1,195,185,175
0,0,214,207,199
0,0,209,208,203
0,0,198,200,199
0,0,204,209,212
0,0,202,209,215
0,0,200,209,216
0,0,199,209,218
0,0,198,208,218
0,0,198,208,220
0,0,198,208,220
0,0,197,207,217
0,0,197,207,217
0,0,197,207,217
0,0,198,207,216
0,0,199,206,214
0,0,199,206,216
0,0,199,207,218
0,0,200,208,219
0,0,199,207,220
0,0,199,207,220
0,0,199,207,220
0,0,198,206,219
0,0,196,204,217
0,0,197,205,218
0,0,196,204,217
0,0,195,203,216
0,0,195,203,216
0,0,195,203,216
0,0,192,200,213
0,0,189,197,210
0,0,189,197,210
0,0,188,196,209
0,0,188,196,209
0,0,187,195,208
0,0,185,193,206
0,0,186,194,207
0,0,185,193,206
0,0,185,193,206
0,0,184,192,205
0,0,184,192,205
0,0,185,193,206
0,0,185,193,206
0,0,185,193,206
0,0,185,193,206
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,183,191,204
0,0,183,191,204
0,0,183,191,204
0,0,183,191,204
0,0,176,184,197
0,0,173,181,194
0,0,172,180,193
0,0,172,180,193
0,0,172,180,193
0,0,171,179,192
0,0,171,179,192
0,0,171,179,192
0,0,170,178,191
0,0,170,178,191
0,0,169,177,190
0,0,169,177,190
0,0,167,177,189
0,0,167,177,189
0,0,168,178,190
0,0,168,178,190
0,0,170,180,192
0,0,169,179,191
0,0,170,180,192
0,0,170,180,192
0,0,171,181,193
0,0,172,182,194
0,0,171,181,193
0,0,172,182,194
0,0,192,155,110
0,1,191,157,111
0,1,192,156,108
0,1,195,157,110
0,1,194,156,107
0,1,194,156,107
0,1,194,154,105
0,1,193,151,101
0,1,192,151,99
0,1,191,145,96
0,1,187,144,93
0,1,187,144,93
0,1,189,145,98
0,1,181,137,88
0,1,176,134,86
0,1,186,144,96
0,1,183,140,95
0,1,178,136,94
0,1,175,134,90
0,1,176,134,92
0,1,168,131,89
0,1,152,117,75
0,1,156,121,81
0,1,170,137,96
0,1,198,166,127
0,1,202,170,131
0,1,203,171,132
0,1,201,169,130
0,1,203,171,130
0,1,204,172,131
0,1,206,175,131
0,1,200,169,125
0,1,198,167,121
0,1,198,164,119
0,1,206,172,126
0,1,208,176,129
0,1,206,174,127
0,1,204,172,123
0,1,204,171,120
0,1,205,169,117
0,1,203,170,116
0,1,200,167,113
0,1,199,166,112
0,1,197,165,108
0,1,198,163,107
0,1,197,160,105
0,1,196,161,105
0,1,190,158,101
0,1,186,154,97
0,1,188,157,102
0,1,189,156,102
0,1,186,153,100
0,1,186,150,98
0,1,188,152,100
0,1,192,154,107
0,1,190,152,105
0,1,187,149,102
0,1,185,147,100
0,1,192,149,106
0,1,190,152,107
0,1,186,147,106
0,1,175,138,96
0,1,161,123,84
0,1,150,117,76
0,1,167,133,95
0,1,188,156,117
0,1,206,174,136
0,1,208,176,138
0,1,206,176,138
0,1,206,178,139
0,1,207,179,139
0,1,205,176,134
0,1,202,175,128
0,1,202,174,127
0,1,201,175,126
0,1,201,173,125
0,1,200,172,124
0,1,200,172,124
0,1,199,171,124
0,1,198,170,122
0,1,199,169,119
0,1,200,170,120
0,1,199,169,117
0,1,196,166,116
0,1,194,164,114
0,1,194,162,113
0,1,192,160,109
0,1,190,157,106
0,1,187,154,103
0,1,184,151,100
0,1,181,148,97
0,1,178,145,94
0,1,176,143,90
0,1,175,142,89
0,1,174,141,87
0,1,175,140,84
0,1,171,136,80
0,1,169,130,73
0,1,168,127,73
0,1,170,124,74
0,1,171,123,74
0,1,166,114,67
0,1,159,105,59
0,1,149,95,49
0,1,123,70,26
0,1,125,76,33
0,1,150,103,61
0,1,166,125,81
0,1,181,142,99
0,1,193,159,114
0,1,198,167,123
0,1,197,170,127
0,1,198,171,128
0,1,202,174,134
0,1,205,175,137
0,1,207,177,139
0,1,209,177,139
0,1,212,178,141
0,1,213,184,144
0,1,206,181,140
0,1,205,180,139
0,1,204,181,137
0,1,207,180,137
0,1,208,181,136
0,1,211,183,136
0,1,210,179,132
0,1,207,175,126
0,1,201,168,117
0,1,194,158,106
0,1,187,150,97
0,1,183,144,89
0,1,176,137,82
0,1,171,130,76
0,1,165,124,70
0,1,157,116,62
0,1,152,111,57
0,1,149,106,53
0,1,144,103,51
0,1,141,99,49
0,1,138,96,46
0,1,133,91,41
0,1,130,88,40
0,1,128,85,43
0,1,128,82,49
0,1,125,75,48
0,1,107,60,34
0,1,77,27,2
0,1,68,21,3
0,1,71,24,6
0,1,85,39,15
0,1,81,37,10
0,1,81,37,8
0,1,85,44,14
0,1,104,64,29
0,1,118,79,40
0,1,127,90,48
0,1,133,96,52
0,1,139,102,57
0,1,145,109,61
0,1,147,111,63
0,1,145,109,61
0,1,142,104,57
0,1,137,99,50
0,1,133,95,46
0,1,128,92,44
0,1,128,90,45
0,1,124,85,44
0,1,118,80,43
0,1,104,69,37
0,1,96,65,36
0,1,93,63,37
0,1,75,51,27
0,1,88,67,48
0,0,123,107,92
0,1,195,187,174
0,0,213,208,202
0,0,205,201,200
0,1,206,210,211
0,0,206,211,215
0,0,200,209,216
0,0,199,210,216
0,1,199,209,219
0,0,197,210,219
0,0,198,208,220
0,0,196,208,220
0,0,198,208,218
0,0,197,207,216
0,0,198,207,216
0,0,199,206,216
0,0,198,205,215
0,0,199,207,218
0,0,199,207,218
0,0,199,207,220
0,0,199,207,220
0,0,198,206,219
0,0,197,205,218
0,0,198,206,219
0,0,196,204,217
0,0,196,204,217
0,0,194,202,215
0,0,195,203,216
0,0,195,203,216
0,0,192,200,213
0,0,190,198,211
0,0,189,197,210
0,0,189,197,210
0,0,188,196,209
0,0,188,196,209
0,0,187,195,208
0,0,186,194,207
0,0,186,194,207
0,0,185,193,206
0,0,185,193,206
0,0,185,193,206
0,0,185,193,206
0,0,185,193,206
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,183,191,204
0,0,183,191,204
0,0,183,191,204
0,0,182,190,203
0,0,182,190,203
0,0,180,188,201
0,0,178,186,199
0,0,177,185,198
0,0,176,184,197
0,0,175,183,196
0,0,174,182,195
0,0,172,180,193
0,0,171,179,192
0,0,169,177,190
0,0,169,177,190
0,0,168,176,189
0,0,168,176,189
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,167,177,189
0,0,167,177,189
0,0,167,177,189
0,0,168,178,190
0,0,168,178,190
0,0,169,179,191
0,0,169,179,191
0,0,169,179,191
0,0,169,179,191
0,0,193,159,114
0,1,192,158,112
0,1,193,159,113
0,1,196,160,112
0,1,197,159,110
0,1,198,158,109
0,1,197,157,108
0,1,195,155,104
0,1,194,152,102
0,1,192,149,98
0,1,191,148,97
0,1,191,145,95
0,1,190,146,97
0,1,182,140,90
0,1,182,138,91
0,1,188,146,98
0,1,186,143,98
0,1,181,140,96
0,1,176,135,91
0,1,177,138,95
0,1,174,137,95
0,1,160,125,83
0,1,148,113,75
0,1,155,121,83
0,1,186,154,116
0,1,196,163,128
0,1,201,169,131
0,1,204,172,133
0,1,205,173,134
0,1,206,174,133
0,1,207,176,132
0,1,202,171,127
0,1,199,168,122
0,1,199,167,120
0,1,206,174,127
0,1,209,177,130
0,1,209,177,128
0,1,209,177,126
0,1,208,177,123
0,1,209,174,120
0,1,206,173,119
0,1,204,172,115
0,1,203,171,114
0,1,201,169,112
0,1,199,167,106
0,1,199,167,108
0,1,199,167,108
0,1,192,160,101
0,1,185,153,96
0,1,188,156,99
0,1,187,155,98
0,1,183,151,94
0,1,183,148,94
0,1,186,150,98
0,1,190,152,103
0,1,188,150,101
0,1,186,146,97
0,1,184,143,97
0,1,189,148,104
0,1,191,150,106
0,1,187,148,105
0,1,180,141,100
0,1,163,126,84
0,1,149,114,74
0,1,156,121,81
0,1,179,145,107
0,1,202,168,131
0,1,209,177,139
0,1,205,175,137
0,1,202,172,136
0,1,204,176,137
0,1,204,175,135
0,1,203,174,130
0,1,202,174,127
0,1,201,173,125
0,1,201,173,125
0,1,199,171,123
0,1,198,170,122
0,1,198,167,120
0,1,197,167,117
0,1,196,166,116
0,1,196,164,115
0,1,196,166,116
0,1,193,163,113
0,1,193,159,111
0,1,190,157,106
0,1,192,156,106
0,1,188,155,104
0,1,186,153,102
0,1,183,150,99
0,1,181,148,97
0,1,178,145,94
0,1,177,144,91
0,1,175,142,89
0,1,174,141,87
0,1,174,139,85
0,1,172,135,82
0,1,170,131,76
0,1,168,125,74
0,1,170,122,73
0,1,171,121,72
0,1,165,113,66
0,1,159,105,61
0,1,153,95,55
0,1,122,69,27
0,1,122,71,28
0,1,141,94,50
0,1,162,119,76
0,1,177,138,95
0,1,187,154,111
0,1,193,162,118
0,1,194,165,123
0,1,193,166,123
0,1,195,170,130
0,1,202,170,132
0,1,204,172,134
0,1,204,172,134
0,1,207,175,137
0,1,211,182,142
0,1,208,180,140
0,1,207,182,141
0,1,204,181,139
0,1,204,180,136
0,1,208,179,135
0,1,209,181,134
0,1,208,177,130
0,1,206,172,124
0,1,200,167,116
0,1,194,158,106
0,1,188,151,98
0,1,184,143,91
0,1,176,135,81
0,1,170,127,74
0,1,165,122,69
0,1,157,114,61
0,1,152,109,56
0,1,147,104,51
0,1,144,101,50
0,1,141,98,47
0,1,138,95,44
0,1,134,90,41
0,1,130,86,39
0,1,126,83,40
0,1,121,75,39
0,1,124,75,42
0,1,116,67,35
0,1,91,45,12
0,1,86,41,8
0,1,90,46,11
0,1,103,63,27
0,1,107,68,29
0,1,111,72,33
0,1,116,81,39
0,1,127,92,50
0,1,138,103,61
0,1,148,114,68
0,1,151,117,71
0,1,154,120,74
0,1,158,122,74
0,1,154,122,71
0,1,153,120,69
0,1,152,116,66
0,1,147,109,60
0,1,141,103,54
0,1,139,99,48
0,1,136,96,47
0,1,130,87,42
0,1,121,79,37
0,1,121,79,41
0,1,107,69,33
0,1,90,55,23
0,1,96,66,38
0,1,81,57,33
0,1,67,49,29
0,0,136,122,109
0,0,187,180,170
0,1,216,215,211
0,0,207,209,208
0,0,201,209,211
0,1,201,210,215
0,0,198,211,219
0,0,197,210,219
0,0,196,210,219
0,1,196,210,223
0,0,196,208,220
0,0,198,208,218
0,0,198,208,217
0,0,199,205,217
0,0,199,208,217
0,0,198,205,215
0,0,199,208,217
0,0,199,207,218
0,0,199,207,220
0,0,198,206,219
0,0,198,206,219
0,0,197,205,218
0,0,197,205,218
0,0,196,204,217
0,0,195,203,216
0,0,195,203,216
0,0,195,203,216
0,0,194,202,215
0,0,192,200,213
0,0,191,199,212
0,0,190,198,211
0,0,189,196,212
0,0,189,197,210
0,0,189,197,210
0,0,188,196,209
0,0,188,196,209
0,0,187,195,208
0,0,186,194,207
0,0,186,194,207
0,0,186,194,207
0,0,185,193,206
0,0,183,191,204
0,0,184,192,205
0,0,184,192,205
0,0,184,192,205
0,0,183,191,204
0,0,183,191,204
0,0,183,191,204
0,0,182,190,203
0,0,182,190,203
0,0,182,190,203
0,0,182,190,203
0,0,183,191,204
0,0,183,191,204
0,0,182,190,203
0,0,180,188,201
0,0,179,187,200
0,0,177,185,198
0,0,175,183,196
0,0,172,180,193
0,0,170,178,191
0,0,168,176,189
0,0,167,175,188
0,0,166,174,187
0,0,167,175,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,166,176,188
0,0,192,158,112
0,1,191,159,112
0,1,193,159,113
0,1,196,160,112
0,1,198,160,111
0,1,198,158,109
0,1,197,157,108
0,1,196,154,104
0,1,194,152,102
0,1,192,149,98
0,1,192,149,98
0,1,190,147,96
0,1,189,145,96
0,1,185,143,93
0,1,185,143,95
0,1,191,148,103
0,1,187,144,99
0,1,182,141,97
0,1,175,134,90
0,1,178,139,96
0,1,177,138,99
0,1,166,131,89
0,1,151,116,76
0,1,149,117,78
0,1,171,139,101
0,1,186,154,116
0,1,197,165,127
0,1,204,172,133
0,1,204,172,133
0,1,204,172,131
0,1,205,174,130
0,1,201,170,126
0,1,199,168,122
0,1,198,166,119
0,1,204,172,125
0,1,206,174,127
0,1,206,174,125
0,1,205,173,122
0,1,204,173,119
0,1,206,171,117
0,1,203,171,114
0,1,200,169,114
0,1,200,168,111
0,1,198,166,107
0,1,197,165,104
0,1,196,164,103
0,1,194,164,102
0,1,188,156,95
0,1,181,149,90
0,1,185,153,94
0,1,185,153,94
0,1,183,148,92
0,1,181,146,92
0,1,184,149,95
0,1,188,151,99
0,1,186,148,99
0,1,183,146,94
0,1,183,142,96
0,1,187,146,100
0,1,189,146,103
0,1,186,148,103
0,1,181,142,101
0,1,166,129,87
0,1,151,116,76
0,1,148,113,75
0,1,167,133,96
0,1,191,157,120
0,1,205,173,135
0,1,202,172,136
0,1,199,169,133
0,1,202,174,135
0,1,206,174,133
0,1,205,173,132
0,1,204,173,127
0,1,203,172,125
0,1,201,170,123
0,1,197,169,121
0,1,198,167,120
0,1,196,165,118
0,1,194,163,116
0,1,194,164,114
0,1,192,160,111
0,1,192,160,111
0,1,190,158,109
0,1,188,156,105
0,1,189,156,105
0,1,186,154,105
0,1,185,152,101
0,1,184,151,100
0,1,184,148,98
0,1,182,146,96
0,1,180,144,92
0,1,179,143,93
0,1,178,142,90
0,1,177,141,89
0,1,173,138,84
0,1,171,134,81
0,1,170,131,76
0,1,167,124,73
0,1,169,121,72
0,1,171,121,72
0,1,165,113,66
0,1,160,106,60
0,1,154,100,56
0,1,122,69,25
0,1,118,67,24
0,1,133,84,43
0,1,157,114,71
0,1,174,135,92
0,1,186,152,106
0,1,191,160,116
0,1,192,163,121
0,1,191,163,123
0,1,196,167,127
0,1,199,170,130
0,1,202,170,132
0,1,203,169,132
0,1,204,172,134
0,1,207,178,138
0,1,204,179,139
0,1,202,179,137
0,1,201,178,134
0,1,203,176,133
0,1,202,175,130
0,1,202,174,127
0,1,203,172,125
0,1,201,169,120
0,1,197,164,113
0,1,194,157,105
0,1,189,149,97
0,1,183,142,90
0,1,175,134,80
0,1,170,127,74
0,1,164,121,68
0,1,156,113,60
0,1,152,106,54
0,1,146,103,50
0,1,144,98,48
0,1,142,96,46
0,1,138,92,43
0,1,134,88,39
0,1,129,85,40
0,1,131,84,40
0,1,132,87,46
0,1,129,84,43
0,1,116,72,33
0,1,98,53,14
0,1,100,58,16
0,1,109,70,27
0,1,126,89,45
0,1,128,94,48
0,1,133,99,53
0,1,140,108,61
0,1,150,119,72
0,1,158,128,78
0,1,162,132,82
0,1,162,132,82
0,1,161,131,81
0,1,160,130,80
0,1,161,129,80
0,1,158,126,75
0,1,155,122,71
0,1,153,117,67
0,1,148,111,59
0,1,142,105,53
0,1,140,100,48
0,1,138,96,46
0,1,139,92,46
0,1,130,83,37
0,1,122,78,39
0,1,115,77,40
0,1,102,68,33
0,1,92,65,36
0,1,86,66,42
0,1,70,54,38
0,0,119,111,98
0,0,196,193,186
0,1,207,209,206
0,1,206,211,215
0,0,202,211,218
0,0,198,211,219
0,1,198,211,220
0,1,197,211,220
0,1,196,210,221
0,0,197,209,221
0,0,197,210,219
0,0,196,209,218
0,0,198,208,217
0,0,199,208,217
0,0,198,206,217
0,0,198,207,216
0,0,199,207,218
0,0,198,206,219
0,0,198,206,219
0,0,198,206,219
0,0,197,205,218
0,0,196,204,217
0,0,196,204,217
0,0,195,203,216
0,0,194,202,215
0,0,194,202,215
0,0,194,202,215
0,0,192,200,213
0,0,191,199,212
0,0,191,199,212
0,0,191,199,210
0,0,190,198,211
0,0,189,197,210
0,0,188,196,209
0,0,188,196,209
0,0,188,196,209
0,0,187,195,208
0,0,187,195,208
0,0,186,194,207
0,0,185,193,206
0,0,184,192,205
0,0,184,192,205
0,0,183,191,204
0,0,183,191,204
0,0,183,191,204
0,0,182,190,203
0,0,182,190,203
0,0,182,190,203
0,0,182,190,203
0,0,181,189,202
0,0,181,189,202
0,0,185,193,206
0,0,186,194,207
0,0,185,193,206
0,0,183,191,204
0,0,181,189,202
0,0,179,187,200
0,0,176,184,197
0,0,174,182,195
0,0,172,180,193
0,0,170,178,191
0,0,169,177,190
0,0,169,177,190
0,0,167,179,191
0,0,169,179,191
0,0,169,179,191
0,0,169,179,191
0,0,168,178,190
0,0,167,177,189
0,0,167,177,189
0,0,167,177,189
0,0,166,176,188
0,0,165,174,189
0,0,165,175,187
0,0,165,175,187
0,0,191,157,112
0,1,191,157,111
0,1,192,156,108
0,1,195,157,110
0,1,195,157,108
0,1,195,157,108
0,1,196,156,107
0,1,195,153,103
0,1,193,152,100
0,1,193,147,97
0,1,190,147,96
0,1,187,143,94
0,1,186,142,93
0,1,187,146,94
0,1,190,146,99
0,1,189,146,101
0,1,185,142,97
0,1,180,139,95
0,1,178,137,93
0,1,175,136,93
0,1,173,136,94
0,1,168,133,91
0,1,159,124,84
0,1,155,121,83
0,1,156,124,86
0,1,175,143,105
0,1,191,159,121
0,1,202,170,131
0,1,202,170,131
0,1,202,170,129
0,1,201,170,126
0,1,198,167,123
0,1,196,165,119
0,1,195,163,116
0,1,200,168,121
0,1,199,167,118
0,1,195,163,114
0,1,195,163,112
0,1,194,163,108
0,1,194,161,107
0,1,192,160,103
0,1,190,158,101
0,1,189,157,98
0,1,187,155,94
0,1,186,154,93
